Date;Identifiant;Genre;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation;;;;;;
09/04/2018 22:43;1775342503472560;Homme;2017;Initiale;MI;Sans activit� volontairement;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/04/2018 11:10;1783297925213700;Homme;2015;;MAT;Activite;Prive;CDI;Etranger;;Suisse;2;Swatch Group;5000_;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Chef de projet nouvelles technologies ;Autres secteurs ;83000;NON;OUI;NON;OUI;5;4;3;5;4;;;;;
10/04/2018 11:13;1922393470652230;Homme;2016;Initiale;IG;These;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/04/2018 11:23;1999261143837510;Homme;2016;Initiale;MI;Recherche;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/04/2018 16:30;1789078855303470;Femme;2015;Initiale;MAT;Activite;Prive;CDI;France;PACA;;25;Erica ;20_49;Informatique industrielle et technique ;D�veloppeur informatique ;Activit�s informatiques et services d'information (TIC services);45000_;NON;NON;NON;OUI;5;5;5;5;5;;;;;;
11/04/2018 01:10;1775488150892280;Homme;2016;Initiale;MEA;Activite;Public;CDD;France;Occitanie;;5;Universit� de Montpellier;50_249;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Ing�nieur projet;Enseignement; recherche;31000;NON;NON;NON;OUI;5;5;3;5;5;;;;
11/04/2018 08:50;1798753116911410;Homme;2015;Professionalisation;IG;Activite;Prive;CDI;France;Occitanie;;30;Cr�dit agricole du Languedoc ;50_249;Etudes et d�veloppement en syst�mes d'information ;Analyste en base de donn�es ;Activit�s financi�res et d'assurance;37000;NON;NON;NON;NON;1;4;3;3;3;;;;;;
11/04/2018 10:26;1775485170160420;Homme;2015;Initiale;MEA;Activite;Prive;CDI;France;PACA;;30;ROBOPEC;_10;Etudes et d�veloppement en syst�mes d'information ;Ing�nieur Recherche et Developpement;Recherche-d�veloppement scientifique;36000;NON;NON;NON;OUI;5;4;4;5;5;;;;;;
11/04/2018 13:40;1776551709633630;Homme;2015;Initiale;MI;Activite;Prive;CDI;France;Ile-de-France;;2;Agap2;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ing�nieur syst�me IHM;Industrie automobile; a�ronautique; navale; ferroviaire;39000;NON;NON;NON;NON;4;4;3;4;4;;;
11/04/2018 17:02;1810402787455600;Femme;2017;Initiale;IG;Activite;Prive;CDI;France;Ile-de-France;;7;CGI France;5000_;Etudes et d�veloppement en syst�mes d'information ;Consultante AMOA;Activit�s informatiques et services d'information (TIC services);36000;OUI;NON;OUI;OUI;4;4;3;4;4;;;;;;
12/04/2018 13:16;1776551789369000;Homme;2016;Initiale;MI;Sans activit� volontairement;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/04/2018 14:06;1776621622976710;Femme;2015;Initiale;GBA;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;48;Evian;5000_;Production - Exploitation ;Chef de projet conditionnement/chef d'atelier remplacante;Industrie agroalimentaire ;55000_;OUI;NON;OUI;OUI;5;5;5;5;5;;;;;;
12/04/2018 15:03;1888640124940790;Homme;2016;Professionalisation;MAT;Activite;Prive;CDI;France;Bourgogne-Franche-Comte;;33;METALSCAN SAS;20_49;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Ing�nieur d'Int�gration CND;M�tallurgie et fabrication de produits m�talliques � l'exception des machines et des �quipements;47000;NON;NON;NON;OUI;3;5;4;5;2;;;;;
13/04/2018 12:40;1783556163890680;Homme;2017;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2018 13:22;1882649662104760;Homme;2015;Professionalisation;IG;Activite;Prive;CDI;France;Occitanie;;30;Capgemini;50_249;Etudes et d�veloppement en syst�mes d'information ;Ing�nieur Logiciel;Activit�s financi�res et d'assurance;38000;OUI;OUI;OUI;OUI;5;4;4;5;5;;;;;;
13/04/2018 13:29;1788692351716800;Homme;2015;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;30;NOUT;10_19;Production - Exploitation ;Chef de projet;Activit�s informatiques et services d'information (TIC services);29000;OUI;NON;NON;OUI;4;5;3;4;5;;;;;;
13/04/2018 16:45;1889477329164220;Homme;2015;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;31;Teads;50_249;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Ing�nieur Etudes et D�veloppement (Software Engineer);�dition; audiovisuel et diffusion;48000;OUI;NON;NON;OUI;5;5;5;5;5;;;;
13/04/2018 14:40;1875976736350440;Homme;2015;Professionalisation;IG;Activite;Prive;CDI;France;Occitanie;;32;ITESOFT;50_249;Etudes et d�veloppement en syst�mes d'information ;Consultant technique;Activit�s informatiques et services d'information (TIC services);35000_;OUI;OUI;OUI;OUI;4;5;3;5;3;;;;;;
13/04/2018 15:27;1794381833855800;Femme;2015;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;3;IBM;5000_;Centre client d'avant vente technique;Oracle on Z IT Specialist;Activit�s informatiques et services d'information (TIC services);38000;NON;;;OUI;4;4;4;4;5;;;;;;
13/04/2018 15:29;1793990186618710;Femme;2017;Initiale;MAT;Etudes;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2018 15:37;1776102123724400;Femme;2017;Initiale;MAT;Activite;Prive;CDI;France;Centre-Val de Loire;;8;Smac Orleans;50_249;Production - Exploitation ;Ing�nieur travaux ;Construction; BTP;35100;OUI;OUI;OUI;OUI;4;5;4;4;1;;;;;
13/04/2018 16:17;1782593075378550;Homme;2017;Initiale;MAT;Activite;Prive;CDI;France;Normandie;;5;Electricit� de France;5000_;Production - Exploitation ;Ing�nieur Syst�me Turbine;�nergie (Production et distribution d'�lectricit�; de gaz; de vapeur et d'air conditionn�);42000;NON;OUI;NON;OUI;5;5;5;5;3;;;;
13/04/2018 17:20;1794034551087380;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;Centre-Val de Loire;;20;CERIB;50_249;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Ing�nieur Microstructure; Mod�lisation et Durabilit�;Construction; BTP;37800;NON;OUI;NON;OUI;5;4;5;4;1;;;
13/04/2018 17:00;1782333583129860;Homme;2015;Initiale;MAT;Activite;Public;Apprentissage;Etranger;;Royaume-Uni;7;;20_49;Autre service ou d�partement;;Autres secteurs ;;NON;NON;NON;NON;5;5;3;4;5;;;;;;
13/04/2018 18:43;1888414432669460;Femme;2015;Initiale;MAT;Activite;Prive;CDI;France;Ile-de-France;;5;Renault ;5000_;Production - Exploitation ;Pilote avant projet ;Industrie automobile; a�ronautique; navale; ferroviaire;39000;NON;OUI;NON;OUI;4;5;4;4;3;;;
13/04/2018 20:16;1782661099856010;Homme;2017;Initiale;MAT;Activite;Prive;CDI;Etranger;;Allemagne;7;Dr. O.K Wack Chemie GmbH;50_249;Assistance technique;Process Engineer Application Technology;Industrie chimique;44000;NON;NON;NON;OUI;3;4;4;2;3;;;;;;
13/04/2018 19:39;1876106370384640;Homme;2016;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2018 21:15;1789083202231100;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;France;PACA;;18;Bouygues Travaux Publics;5000_;Production - Exploitation ;Conducteur de travaux;Construction; BTP;41000;OUI;OUI;OUI;OUI;5;4;4;4;5;;;;;
13/04/2018 22:09;1798760266975780;Homme;2016;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2018 22:06;1782650024062030;Homme;2016;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2018 22:09;1888769142098890;Femme;2015;Initiale;MAT;Activite;Prive;CDI;France;Ile-de-France;;31;F Iniciativas;50_249;Etudes - Conseil et expertise (autre qu'informatique);Consultante en financement de l'innovation ;Soci�t�s de conseil; bureaux d'�tudes;43000;NON;NON;NON;NON;4;5;5;5;4;;;;;
14/04/2018 12:12;1782520449871790;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;Ile-de-France;;8;Mi-gso;50_249;Assistance technique;Assistant chef de projet;Soci�t�s de conseil; bureaux d'�tudes;;NON;NON;NON;OUI;4;5;3;4;2;;;;;
14/04/2018 14:15;1788460154528450;Femme;2016;Professionalisation;GBA;Activite;Prive;CDI;France;Hauts-de-France;;30;Nestl� Purina;5000_;M�thodes; contr�le de production; maintenance;Sp�cialiste M�thodes Maintenance Autonome;Industrie agroalimentaire ;48157;NON;NON;NON;OUI;5;5;4;5;3;;;;
14/04/2018 17:07;1793993280180810;Homme;2015;Initiale;MAT;Sans activit� volontairement;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/04/2018 18:30;1782392708639820;Homme;2015;Professionalisation;IG;Activite;Prive;CDI;France;Occitanie;;46;Teads;50_249;R�seaux; intranet; internet; t�l�communications ;Frontend developer;Industrie des technologies de l'Information et de la Communication (TIC);44000;NON;NON;NON;NON;5;4;5;5;5;;;
14/04/2018 20:11;1876091309972940;Femme;2016;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;18;HRC Consulting IT;20_49;Consulting IT;Consultant SAP ;Soci�t�s de conseil; bureaux d'�tudes;36000;OUI;NON;NON;OUI;5;5;4;4;5;;;;;
15/04/2018 00:17;1789139176227000;Homme;2015;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;30;Backelite;50_249;Informatique industrielle et technique ;D�veloppeur iOS;Industrie des technologies de l'Information et de la Communication (TIC);37000;;;OUI;;4;4;4;3;4;;;;;;
15/04/2018 09:38;1876018965184570;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;PACA;;9;Asymptote Project Management;50_249;M�thodes; contr�le de production; maintenance;Ing�nieur en Gestion de Projet;Activit�s informatiques et services d'information (TIC services);33000;NON;NON;NON;NON;4;4;4;4;4;;;;
15/04/2018 14:35;1783429206134070;Homme;2016;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;24;Teads;50_249;Etudes et d�veloppement en syst�mes d'information ;Front end engineer;Activit�s informatiques et services d'information (TIC services);42500;NON;NON;NON;OUI;4;4;4;5;4;;;;;;
15/04/2018 15:38;1794484708840340;Homme;2017;Initiale;IG;Activite;Public;CDI;France;Occitanie;;14;Sopra Steria;5000_;Informatique industrielle et technique ;Ing�nieur d'etudes et developpement application web la poste FS+;Activit�s informatiques et services d'information (TIC services);30550;NON;NON;OUI;NON;3;4;2;4;5;;;;;;
15/04/2018 16:29;1776097769097820;Femme;2015;Initiale;MAT;Activite;Prive;CDI;France;Occitanie;;16;BOUYGUES IMMOBILIER;5000_;Administration; gestion; finance; comptabilit� ;CONTROLEUR DE GESTION;Construction; BTP;43000;OUI;OUI;NON;NON;5;5;4;5;5;;
15/04/2018 21:08;1789078791169080;Femme;2016;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/04/2018 11:27;1782338143131460;Femme;2016;Initiale;MAT;Activite;Prive;CDI;France;Occitanie;;18;CGI Montpellier;50_249;Ma�trise d'ouvrage ;Ing�nieur en  Technologie de l'Information - Maitrise d'Ouvrage Fonctionnelle;Activit�s informatiques et services d'information (TIC services);;NON;NON;NON;OUI;4;5;3;3;5;;;;;;
16/04/2018 11:51;1882649661968720;Femme;2016;Professionalisation;MAT;Activite;Public;CDD;France;Ile-de-France;;20;SNCF RESEAU;5000_;Innovation; Propri�t� industrielle; brevets; transfert de technologie;ingenieur etudes projet;Industrie automobile; a�ronautique; navale; ferroviaire;45000_;NON;OUI;NON;OUI;5;5;5;5;3
17/04/2018 10:38;1806734160413460;Femme;2015;Apprentissage;MSI;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;8;Boccard ;50_249;Soudage ;Ing�nieur soudage;M�tallurgie et fabrication de produits m�talliques � l'exception des machines et des �quipements;36000;NON;NON;NON;NON;4;5;3;5;3;;;;;;
17/04/2018 11:25;1798891450394960;Homme;2015;Apprentissage;MSI;Activite;Prive;CDI;Etranger;;Nouvelle Z�lande ;24;Miller Design;50_249;Gestion de Projet ;Chef de Project ;Construction; BTP;;OUI;OUI;OUI;OUI;4;4;4;5;5;;;;;
17/04/2018 12:29;1768367439862310;Homme;2017;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;12;Umanis;50_249;Informatique industrielle et technique ;Consultant;Activit�s informatiques et services d'information (TIC services);;NON;NON;OUI;OUI;4;5;4;5;5;;;;;;
17/04/2018 14:08;1788692356771020;Homme;2016;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/04/2018 16:34;1857534012945670;Homme;2015;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;30;Amaco;10_19;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Ing�nieur chercheur;Enseignement; recherche;25000_;NON;NON;NON;OUI;5;5;3;4;3;;;;
17/04/2018 17:07;1788417076985850;Homme;2015;Initiale;MSI;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;7;;20_49;;;Industrie agroalimentaire ;;;;;;;;;;;;;;;;
17/04/2018 20:45;1768367529836290;Homme;2016;Apprentissage;MSI;Activite;Prive;Autre;France;Occitanie;;2;;20_49;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Ing�nieur en conception;M�tallurgie et fabrication de produits m�talliques � l'exception des machines et des �quipements;;NON;OUI;NON;OUI;4;5;3;5;5;;;;;
17/04/2018 22:29;1783551733103470;Homme;2016;Initiale;MAT;Activite;Prive;CTT;France;Normandie;;13;Orano Projets;50_249;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Ing�nieur Etudes Mat�riaux;Autres activit�s sp�cialis�es; scientifiques et techniques;32760;NON;NON;NON;NON;5;5;3;4;5;;;;
18/04/2018 01:40;1798529028392690;Homme;2016;Apprentissage;MSI;Activite;Prive;CDI;France;Pays de la Loire;;19;;5000_;;;Construction; BTP;;;;;;4;;;;;;;;;
18/04/2018 18:03;1875872396245450;Femme;2016;Initiale;MEA;Activite;Prive;CDI;France;Ile-de-France;;11;;50_249;;;Soci�t�s de conseil; bureaux d'�tudes;;;;;;4;;;;;;;;;
18/04/2018 21:01;1783100983094780;Femme;2016;Initiale;GBA;Activite;Prive;CDI;France;Hauts-de-France;;12;FINDUS France ;50_249;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Assistant product development manager;Industrie agroalimentaire ;35000_;NON;NON;NON;OUI;5;4;4;5;3;;;;;
19/04/2018 13:36;1789139235822350;Homme;2016;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/04/2018 17:01;21334118811;Femme;2017;Initiale;MI;Activite;Prive;CDI;France;Bretagne;;7;Assystem Technologies;5000_;Etudes et d�veloppement en syst�mes d'information ;Ing�nieur Syst�me;Industrie automobile; a�ronautique; navale; ferroviaire;33000;NON;NON;NON;NON;4;5;4;3;4;;;
23/04/2018 11:19;1783297913799080;Homme;2015;Initiale;MEA;Activite;Prive;CDI;France;Occitanie;;20;Hella;50_249;Informatique industrielle et technique ;SW int�grateur;Industrie automobile; a�ronautique; navale; ferroviaire;40000;NON;NON;NON;OUI;5;5;5;5;5;;;
23/04/2018 11:06;1782336188924400;Homme;2016;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;19;Next Decision;50_249;Etudes et d�veloppement en syst�mes d'information ;Ing�nieur D�cisionnel;Soci�t�s de conseil; bureaux d'�tudes;36000;NON;NON;NON;OUI;4;5;3;4;5;;;;;
24/04/2018 11:01;1767188224335030;Homme;2016;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;16;;20_49;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);;T�l�communications;33000;NON;NON;NON;NON;3;;;;;;;;;
24/04/2018 11:34;1783551787687820;Homme;2017;Initiale;MAT;Activite;Prive;CDI;France;Occitanie;;1;AKKA Technologies;5000_;M�thodes; contr�le de production; maintenance;Ing�nieur Mat�riaux composite; support de production;Industrie automobile; a�ronautique; navale; ferroviaire;31000;NON;NON;NON;OUI;5;5;4;4;3
24/04/2018 12:03;1789201479500860;Homme;2016;Professionalisation;MEA;Activite;Prive;CDI;France;Ile-de-France;;11;Renault;5000_;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Leader ing�nierie �lectronique ;Industrie automobile; a�ronautique; navale; ferroviaire;;OUI;OUI;OUI;OUI;4;5;4;5;3;;
26/04/2018 07:56;1788459979017060;Homme;2016;Initiale;MEA;Activite;Prive;CDI;France;PACA;;19;Viveris;50_249;Etudes et d�veloppement en syst�mes d'information ;Ingenieur Linux Embarqu�;Activit�s informatiques et services d'information (TIC services);;NON;NON;NON;NON;4;2;4;3;4;;;;;;
27/04/2018 11:38;1775951507953250;Homme;2016;Professionalisation;IG;Activite;Prive;CDI;France;Occitanie;;20;Zendesk;50_249;Etudes et d�veloppement en syst�mes d'information ;Software Engineer;Activit�s informatiques et services d'information (TIC services);44000;NON;NON;NON;NON;5;5;5;5;5;;;;;;
27/04/2018 12:13;1775408658415940;Femme;2017;Initiale;GBA;Activite;Public;CDD;France;Auvergne-Rhone-Alpes;;4;Service Hygi�ne et S�curit� - P�le Pr�vention des Risques  - Universit� Claude Bernard Lyon 1;10_19;P�le Pr�vention des Risques;Assistant ing�nieur de recherche et formation;Autres secteurs ;21540;NON;OUI;NON;OUI;4;5;2;5;5;;;;;;
27/04/2018 13:54;1794929186772720;Homme;2016;Initiale;GBA;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;18;SQUALI;10_19;Etudes - Conseil et expertise (autre qu'informatique);charg� d'affaires;Soci�t�s de conseil; bureaux d'�tudes;23600;NON;NON;NON;NON;4;4;3;4;5;;;;;
27/04/2018 12:19;1882745436433210;Femme;2015;Professionalisation;GBA;Activite;Prive;CDI;France;Occitanie;;1;Biofaq Laboratoires;50_249;Commercial(e) (dont ing�nieur(e) d'affaire) ;Charg�e d'affaires;Autres secteurs ;35000_;NON;OUI;NON;OUI;4;3;3;5;5;;;;;;
27/04/2018 12:51;1788522982414110;Homme;2016;Initiale;GBA;Activite;Prive;CDI;France;Grand Est;;7;CPK Strasbourg Production;50_249;Production - Exploitation ;Responsable d'�quipe;Industrie agroalimentaire ;46680;OUI;NON;OUI;NON;4;4;4;2;3;;;;;;
27/04/2018 13:23;1776166837635090;Femme;2016;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/04/2018 18:35;1794185699977450;Femme;2015;Initiale;MAT;Activite;Prive;CDI;France;Occitanie;;31;Altran;5000_;Assistance technique;Business operational support for material and processes;Soci�t�s de conseil; bureaux d'�tudes;32000;NON;NON;OUI;OUI;5;5;2;5;5;;;;;
27/04/2018 19:13;1883492706929090;Femme;2016;Initiale;GBA;Activite;Prive;CDI;France;Bretagne;;12;Kermen�;50_249;Qualit�; s�curit�; s�ret� de fonctionnement ;;Industrie agroalimentaire ;24900;NON;NON;NON;NON;3;5;3;3;3;;;;
27/04/2018 22:34;1788742416961310;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;Ile-de-France;;1;AKKA Technologies;5000_;Etudes - Conseil et expertise (autre qu'informatique);Ing�nieur essais;Soci�t�s de conseil; bureaux d'�tudes;34340;NON;NON;NON;NON;5;5;4;3;3;;;;;
28/04/2018 02:31;1783101100420100;Femme;2016;Initiale;GBA;Volontariat;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/04/2018 09:53;1783100843364390;Femme;2015;Initiale;GBA;Activite;Prive;CDI;France;Bretagne;;10;Kermene;50_249;Production - Exploitation ;Responsable de production;Industrie agroalimentaire ;43000;OUI;;OUI;OUI;3;3;3;5;2;;;;;;
28/04/2018 13:55;1782333510091950;Femme;2017;Apprentissage;EGC;Activite;Prive;CDI;France;Ile-de-France;;8;Sogea �le de France ;50_249;Conduite de travaux ;Ing�nieure travaux ;Construction; BTP;37550;OUI;OUI;OUI;OUI;5;5;5;5;3;;;;;
28/04/2018 15:41;1782917292321620;Homme;2016;Initiale;MEA;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;11;ALTEN SA;5000_;Informatique industrielle et technique ;Ing�nieur �tudes;Industrie automobile; a�ronautique; navale; ferroviaire;30000;NON;NON;NON;NON;4;4;5;3;5;;;
28/04/2018 14:56;1783101106098510;Homme;2015;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;14;Hexcel Fibers;5000_;Production - Exploitation ;Responsable d'�quipe de production;Industrie chimique;48000;OUI;NON;OUI;NON;4;3;4;4;2;;;;;;
28/04/2018 19:14;1783429267111760;Homme;2017;Apprentissage;MAT;These;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/04/2018 23:22;1783165011404310;Femme;2016;Initiale;MAT;Activite;Prive;CDI;France;;;6;;5000_;Etudes - Conseil et expertise (autre qu'informatique);;Activit�s financi�res et d'assurance;;NON;OUI;OUI;OUI;3;5;3;4;2;;;;;;
29/04/2018 12:41;1868316565710660;Homme;2016;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;1;OR System;10_19;Etudes et d�veloppement en syst�mes d'information ;Ing�nieur en d�veloppement web et mobile;Industrie des technologies de l'Information et de la Communication (TIC);34000;NON;NON;NON;NON;1;4;3;4;5;;;;;;
29/04/2018 13:12;1782326986593200;Homme;2015;Initiale;MAT;Activite;Prive;Contrat local;Etranger;;Chine;24;Bassetti China ;50_249;Commercial(e) (dont ing�nieur(e) d'affaire) ;Technical sales manager;Activit�s informatiques et services d'information (TIC services);35000_;OUI;NON;OUI;OUI;4;5;3;5;5;;;;;;
29/04/2018 18:18;1803128595870800;Homme;2016;Initiale;GBA;Activite;Prive;CDD;France;R�union;;16;Evollys production;50_249;Production - Exploitation ;Responsable conditionnement et exp�dition;Industrie agroalimentaire ;22500;OUI;OUI;OUI;NON;5;5;3;5;5;;;;;;
29/04/2018 19:16;1776109662930170;Femme;2016;Professionalisation;IG;Activite;Prive;CDI;France;Occitanie;;20;Sopra Steria ;5000_;Informatique industrielle et technique ;Responsable technique ;Activit�s informatiques et services d'information (TIC services);;OUI;NON;OUI;NON;4;5;3;5;5;;;;;;
30/04/2018 18:50;1776106803648430;Femme;2015;Initiale;MAT;Activite;Prive;CDI;France;Grand Est;;12;Integer (anciennement Greatbatch Medical);50_249;Industrialisation;Chef de projet industrialisation;Autres secteurs ;40000;NON;OUI;OUI;OUI;3;3;4;3;1;;;;;;
30/04/2018 19:14;1776091591635030;Femme;2017;Professionalisation;GBA;Activite;Prive;CDD;France;Ile-de-France;;1;Danone Research;5000_;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Nutrition Project Manager;Industrie agroalimentaire ;39000;NON;OUI;NON;OUI;5;5;5;5;3;;;;;
01/05/2018 18:19;1789201090810250;Homme;2016;Initiale;IG;Activite;Prive;CDI;France;Ile-de-France;;18;CAPGEMINI;5000_;Etudes et d�veloppement en syst�mes d'information ;Consultant AMOA;Activit�s informatiques et services d'information (TIC services);;NON;NON;NON;NON;5;5;4;4;4;;;;;;
01/05/2018 19:40;1783101043342780;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;15;Becton Dickinson;5000_;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Ing�nieur R&D;Industrie pharmaceutique;39000;NON;NON;NON;OUI;4;5;4;4;4;;;;;
01/05/2018 22:45;1810646176443910;Homme;2015;Initiale;IG;Activite;Prive;CDI;France;Ile-de-France;;12;Capgemini;5000_;Etudes et d�veloppement en syst�mes d'information ;Consultant fonctionnel;Activit�s informatiques et services d'information (TIC services);40000;NON;NON;NON;OUI;4;4;4;4;4;;;;;;
02/05/2018 09:50;1788640429004420;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;2;Alispharm;50_249;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Ing�nieur R&D;Industrie pharmaceutique;41600;OUI;NON;NON;OUI;4;5;4;5;5;;;;;
03/05/2018 09:29;1782917364938230;Homme;2015;Initiale;MAT;Activite;Prive;CDI;France;Nouvelle-Aquitaine;;26;Adhetec;50_249;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Chef de projet R&D;Fabrication de produits en caoutchouc et en plastique ainsi que d'autres produits min�raux non m�talliques;42000;NON;NON;NON;OUI;4;4;3;4;4;;;;;
03/05/2018 12:30;1783164955007280;Homme;2015;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;32;Teads;5000_;Etudes et d�veloppement en syst�mes d'information ;Software Engineer;Industrie des technologies de l'Information et de la Communication (TIC);;NON;NON;NON;OUI;4;5;4;5;4;;;;;;
03/05/2018 21:21;1788922249509080;Femme;2015;Initiale;GBA;Activite;Prive;CDI;France;Bretagne;;6;Societe laitiere de l'Hermitage;5000_;Production - Exploitation ;Ingenieur production;Industrie agroalimentaire ;36150;OUI;NON;OUI;NON;3;3;3;4;4;;;;;;
03/05/2018 22:18;1788405221950260;Femme;2015;Professionalisation;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;31;Keyrus;50_249;Consultant decisionnel;Consultante decisionnel;Industrie des technologies de l'Information et de la Communication (TIC);34000;NON;NON;NON;NON;5;5;4;4;4;;;;;;
04/05/2018 11:10;1782336187620510;Homme;2015;Initiale;MAT;Activite;Prive;CDI;;;;;;;;;;;;;;;;;;;;;;;;;
04/05/2018 16:01;1789139123747760;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;8;S.I.T.E.S;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ing�nieur G�nie Civil;Construction; BTP;32050;OUI;NON;OUI;OUI;3;5;4;3;3;;;;;
07/05/2018 10:17;1767473061846770;Homme;2015;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;32;Capgemini;5000_;Production - Exploitation ;Ing�nieur logiciel;Activit�s financi�res et d'assurance;33000;OUI;NON;OUI;NON;1;5;3;4;5;;;;;;
07/05/2018 13:45;1788410671231800;Homme;2015;Initiale;MI;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;18;Ad-Venta;_10;Recherche-d�veloppement; �tudes scientifiques et techniques (autre qu'informatique);Ing�nieur d�veloppement produits;Soci�t�s de conseil; bureaux d'�tudes;35000_;NON;OUI;NON;OUI;5;5;4;4;5;;;;
08/05/2018 11:59;1789472400623880;Homme;2017;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/2018 12:16;1776091817677840;Femme;2016;Initiale;STE;Volontariat;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/2018 13:53;1776626309975250;Femme;2017;Initiale;STE;Recherche;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/2018 20:07;1793990129761240;Homme;2017;Apprentissage;SE;Activite;Prive;CDI;France;Occitanie;;6;CTP Constructeur;20_49;Informatique industrielle et technique ;Automaticien ;M�tallurgie et fabrication de produits m�talliques � l'exception des machines et des �quipements;32400;OUI;OUI;OUI;OUI;5;5;4;5;4;;;;;;
